run,module,ccd,event_id,time,x,y,energy_keV,temperature_K,baseline,saturated,pedestal,gain,energy_cal_keV,e_z,pass_window
1001,M05,EXT4,26243,2025-03-01 11:58:12,1071,3854,4.780785238929055,121.2070792515627,52.51259079275632,False,98.55,1.012,5.304053242973509,-0.3391029496055238,True
1002,M06,EXT1,26244,2025-03-02 00:39:56,1704,587,5.36760837564499,119.51384967762853,50.01607431590558,False,98.6,1.02,5.970516585135654,0.5642181006360739,False
1003,M01,EXT3,26245,2025-03-02 18:54:11,1889,1864,4.1288834235374345,119.71625696556605,51.952366944909876,False,98.65,0.98,4.5039425590065685,-1.2856727496350773,True
1000,M04,EXT4,26246,2025-03-01 09:24:11,333,88,4.426406484246482,119.12928028838168,49.956267467956295,False,98.5,1.004,4.9314911848051874,-0.8692552662964483,True
1000,M03,EXT2,26247,2025-03-01 13:16:21,1499,3865,5.587249163877305,120.35584763850987,47.05473133635844,False,98.5,0.996,6.077295043111667,0.8590388030376003,False
1004,M06,EXT1,26248,2025-03-02 10:44:11,203,2983,4.599121963800401,119.45993515201651,50.08285103767913,False,98.7,1.02,5.186999322492082,-0.5734195398273351,True
1001,M05,EXT3,26249,2025-03-02 10:17:15,1447,83,5.77898883395345,118.6775092318627,48.541417457787944,False,98.55,1.012,6.3544235552880775,1.1596448717044803,False
1002,M06,EXT1,26250,2025-03-01 12:26:48,2036,488,4.839756539217292,119.83590540556732,49.02937575599783,False,98.6,1.02,5.44217203729046,-0.18453891827764732,True
1002,M02,EXT4,26252,2025-03-02 11:55:04,300,3724,3.777037969764123,120.05768996333765,50.08612379956258,False,98.6,0.988,4.211030610987276,-1.77213173511899,False
1001,M01,EXT1,26253,2025-03-01 18:49:47,70,3326,5.2223768662038355,119.74185309099961,49.423425366655614,False,98.55,0.98,5.5993697602865335,0.3321461351365981,False
1004,M01,EXT4,26254,2025-03-01 05:31:04,1223,1781,4.929948016809868,119.37061759361025,49.60536071244129,False,98.7,0.98,5.312476521491746,-0.11553743271186366,True
1000,M01,EXT3,26255,2025-03-01 08:50:49,42,989,5.614770783587685,119.89932865526667,50.45113610569362,False,98.5,0.98,5.973354234080134,0.9358912758558341,False
1004,M04,EXT1,26256,2025-03-02 19:37:58,1967,303,4.716185078947785,120.03326332990265,48.97429991744865,False,98.7,1.004,5.234295848092391,-0.42027735754059736,True
1001,M02,EXT1,26257,2025-03-01 18:12:47,1927,2046,5.123525805533074,119.94015128335829,48.70197594575187,False,98.55,0.988,5.554541973522648,0.22497487724287182,False
1004,M01,EXT2,26258,2025-03-01 10:36:17,717,3556,4.26585802558548,118.97374201780494,49.61704513143797,False,98.7,0.98,4.661553822785678,-1.0617942398343672,True
1004,M01,EXT2,26259,2025-03-01 08:02:23,237,3848,6.12570178475156,119.97862407398082,47.68254754401981,False,98.7,0.98,6.5031587831251345,1.6153765412981027,False
1003,M06,EXT4,26260,2025-03-02 04:38:46,23,346,5.705013025825258,121.18965675400001,51.44103470084667,False,98.65,1.02,6.300644732393127,0.988865242246994,False
1004,M05,EXT2,26261,2025-03-02 11:54:48,1819,1831,4.877733685633068,118.4811929290876,46.35833360156232,False,98.7,1.012,5.4659641538128545,-0.09315663107695875,True
1001,M01,EXT3,26262,2025-03-02 16:46:10,870,2446,4.690722864923611,119.80391255885135,49.91773163391448,False,98.55,0.98,5.073504637612777,-0.44821313073547747,True
1002,M06,EXT1,26263,2025-03-02 05:03:00,1733,2844,4.988631313901105,119.98366256881337,48.977225699780014,False,98.6,1.02,5.5945562380413705,0.031416257845856624,False
1001,M01,EXT2,26264,2025-03-01 17:56:06,538,2267,5.005446609195401,119.44061147840922,50.265493046234525,False,98.55,0.98,5.378525845158395,0.004424086171912298,True
1003,M05,EXT4,26265,2025-03-02 08:35:02,1484,495,5.428030876543152,120.53895630217283,51.72580309386065,False,98.65,1.012,5.9680401197518,0.609901453232702,False
1003,M03,EXT1,26266,2025-03-01 19:05:19,1295,1160,5.432469330053268,119.54525646683453,49.99605099626226,False,98.65,0.996,5.895332784810282,0.6513148758165251,False
1003,M02,EXT4,26267,2025-03-02 23:56:54,447,304,6.385900973875522,118.34613745994709,50.359929802328935,False,98.65,0.988,6.786376055742005,2.0681973269494285,False
1000,M03,EXT4,26268,2025-03-02 16:20:47,804,816,3.9566220735963027,120.09171124792533,51.45842649491348,False,98.5,0.996,4.409329657412579,-1.5679975761487617,False
1000,M04,EXT2,26269,2025-03-02 00:02:35,1569,3470,5.610957000953794,119.86719095217572,50.84644020969446,False,98.5,1.004,6.111842569252277,0.8554444149280037,False
1004,M02,EXT3,26270,2025-03-02 02:29:13,1925,3331,5.7110177732572405,120.08318807347091,49.39587299186689,False,98.7,0.988,6.1296103348185085,1.0399692219362822,False
1003,M05,EXT3,26271,2025-03-01 02:40:54,241,1736,5.19720192123972,120.3662307951574,51.78591760297197,False,98.65,1.012,5.73383285815252,0.2789100831579902,False
1000,M06,EXT1,26272,2025-03-01 21:48:04,1582,134,5.029613815077354,120.21495312644724,52.001546965273064,False,98.5,1.02,5.604490312333117,0.004872320826366832,False
1001,M03,EXT1,26273,2025-03-01 07:26:31,499,3863,4.398415560485844,120.60367316495665,48.05764223266234,False,98.55,0.996,4.883725781606584,-0.8722260762036538,True
1003,M02,EXT3,26274,2025-03-01 01:57:32,342,1300,5.149905656647197,119.7758860355665,50.116903407909476,False,98.65,0.988,5.5676137830972845,0.22204395318246994,False
1000,M03,EXT3,26275,2025-03-02 21:50:03,36,1491,5.17493933916346,119.57502457975222,47.02569502926909,False,98.5,0.996,5.6669236593152865,0.2619123362713733,False
1003,M01,EXT2,26276,2025-03-01 06:02:20,310,3559,5.088573676179061,119.64864848296153,51.59530292119597,False,98.65,0.98,5.4479382340277605,0.10996219606658397,True
1003,M03,EXT4,26277,2025-03-02 10:45:10,1843,1973,5.279434737474782,119.7313766559766,51.95880108247757,False,98.65,0.996,5.7233613397434056,0.4045912061271406,False
1003,M06,EXT3,26278,2025-03-02 00:54:22,417,1030,3.3551195447691007,121.26433092795965,50.59941802197631,False,98.65,1.02,3.9123378718403243,-2.3872868966353025,False
1003,M02,EXT2,26279,2025-03-02 07:25:02,1107,3603,5.217268148524881,119.00900214112757,49.23822736405798,False,98.65,0.988,5.64284924438569,0.33600891895311064,False
1004,M01,EXT4,26280,2025-03-02 16:51:35,1888,3796,4.709168186571539,120.28054087307004,49.689915773370714,False,98.7,0.98,5.095283648261075,-0.43127420938528305,True
1001,M06,EXT3,26281,2025-03-02 23:15:25,191,3832,3.6856904985801755,119.91715610834521,49.174132618973374,False,98.55,1.02,4.263038155838251,-1.8690550866130518,False
1000,M05,EXT1,26282,2025-03-01 16:19:07,338,1068,4.191387936724482,119.36088346300225,50.2357075757629,False,98.5,1.012,4.730119231298455,-1.1384725131632463,True
1004,M03,EXT3,26283,2025-03-01 01:31:47,669,16,4.475634039736956,120.07935697260021,50.22795479522656,False,98.7,0.996,4.940513073817552,-0.7305927326732794,True
1003,M02,EXT3,26284,2025-03-01 12:15:38,1527,3754,5.603935349199688,119.07763428884732,51.84657635348885,False,98.65,0.988,5.999105950636822,0.8756584756672418,False
1001,M06,EXT1,26285,2025-03-01 00:58:30,267,1084,5.3791791387142345,119.94947679155787,50.23526928567473,False,98.55,1.02,5.979572974774637,0.5319945745050548,False
1001,M06,EXT3,26286,2025-03-01 09:51:05,113,3963,6.680860852541308,119.40879828515418,48.45118452793426,False,98.55,1.02,7.3254859874072045,2.4146269261623714,False
1000,M05,EXT3,26287,2025-03-01 19:55:18,573,1537,5.018814035880713,119.12908891469199,48.169865321934694,False,98.5,1.012,5.5883807672533035,0.0757796656564531,False
1002,M05,EXT2,26288,2025-03-01 18:35:23,589,1061,4.653447576240435,120.89476728253386,50.500945707860105,False,98.6,1.012,5.196051376591775,-0.5356110453801267,True
1001,M03,EXT2,26289,2025-03-02 10:01:56,209,2838,4.7999566332197245,119.90315442777089,48.52787048052195,False,98.55,0.996,5.278977216700847,-0.30133734023385395,True
1002,M01,EXT2,26290,2025-03-02 03:36:36,556,976,3.037784693039068,119.68954709744766,49.33968475119673,False,98.6,0.98,3.459780088616559,-2.856578007492465,False
1003,M02,EXT1,26291,2025-03-01 09:47:09,36,3408,5.271965089831746,119.61621523433736,49.338350702792575,False,98.65,0.988,5.695900603810175,0.41636991172646237,False
1000,M04,EXT3,26292,2025-03-02 06:51:06,1006,1701,5.588933407079461,119.65169655067892,49.95841438377676,False,98.5,1.004,6.09864666029466,0.8361628854846941,False
1000,M06,EXT2,26293,2025-03-02 04:11:33,412,3574,4.46524342035654,120.28950044877125,50.306090359545884,False,98.5,1.02,5.046126167096302,-0.7957676635417964,True
1001,M06,EXT1,26294,2025-03-01 06:36:31,339,1919,2.6423592666002294,120.1545800424832,49.66074753325465,False,98.55,1.02,3.193876827093036,-3.3645735099765437,False
1000,M01,EXT2,26295,2025-03-01 22:35:52,2044,1235,5.116560313837209,119.7969701933294,49.86645748110985,False,98.5,0.98,5.490837824245588,0.23075231500094356,True
1000,M02,EXT3,26296,2025-03-01 05:09:35,1593,2765,5.825117021312608,119.62812220386128,50.06109709778073,False,98.5,0.988,6.2337919777307835,1.1293654742965364,False
1003,M02,EXT4,26297,2025-03-02 10:21:58,352,883,5.845869932455472,120.50336698339449,48.88175725833648,False,98.65,0.988,6.2674297315536425,1.282109236837052,False
1001,M04,EXT1,26298,2025-03-02 02:27:11,886,279,4.7560295063633795,117.876709116102,51.03127779811319,False,98.55,1.004,5.252141595295777,-0.35228387344660683,True
1003,M04,EXT3,26299,2025-03-02 19:25:27,1080,1526,3.885955472203459,120.5448230543577,50.43261046554348,False,98.65,1.004,4.385601885018216,-1.553391335529915,False
1004,M02,EXT4,26300,2025-03-01 12:12:07,1710,3539,5.725511527046749,118.97223818503777,50.132957225895126,False,98.7,0.988,6.1366477713303444,1.0501420934960142,False
1001,M02,EXT3,26301,2025-03-01 02:07:20,1943,702,4.391088276087091,120.98587590975183,49.245662380473675,False,98.55,0.988,4.825522072454966,-0.8347389188586897,True
1003,M05,EXT4,26302,2025-03-02 22:25:42,1641,3153,4.255842265338481,121.25961042334269,48.8353769770261,False,98.65,1.012,4.811036357515039,-1.0252240242154285,True
1000,M03,EXT3,26303,2025-03-01 04:35:44,1372,3306,5.742519011319653,120.87802699577298,48.98006074633088,False,98.5,0.996,6.212767530240919,1.0561631903064312,False
1001,M04,EXT3,26304,2025-03-02 13:56:11,217,2327,5.502123488193624,119.24245182039725,52.43377022520897,False,98.55,1.004,5.987138929085301,0.6615046195234519,False
1002,M05,EXT1,26305,2025-03-01 06:36:01,1878,3609,5.023681650006936,119.1227209435832,48.65293352955551,False,98.6,1.012,5.589430142487918,0.036000665735071116,False
1002,M05,EXT4,26306,2025-03-01 00:41:09,1428,2091,5.244912407124611,121.01068192478728,47.41381746472259,False,98.6,1.012,5.825855523267114,0.37954619532254874,False
1003,M01,EXT4,26307,2025-03-01 06:07:28,1139,3667,4.5006497018615885,120.8700046116612,53.01772649399099,False,98.65,0.98,4.857832988183245,-0.762469240363448,True
1001,M02,EXT3,26308,2025-03-01 13:11:24,1711,241,4.615889623364133,119.87830511121379,50.58621315810738,False,98.55,0.988,5.0343811618816625,-0.5311383474853549,True
1004,M02,EXT1,26309,2025-03-02 20:40:40,481,1647,4.494540966486309,120.70768208847622,47.835187292742,False,98.7,0.988,4.943150824436183,-0.6751013424151534,True
1002,M06,EXT3,26310,2025-03-02 08:27:52,1165,1545,4.299671639245207,120.2980420505632,50.42732313553958,False,98.6,1.02,4.877026376047607,-0.9854495783573801,True
1001,M02,EXT3,26311,2025-03-02 16:05:38,1130,3400,5.110428542696251,120.1678422731636,49.92346790797333,False,98.55,0.988,5.52953353725312,0.18862225518834053,False
1004,M06,EXT1,26312,2025-03-01 05:10:21,147,1666,4.424086824511284,120.08055673491779,49.00218487499195,False,98.7,1.02,5.019486275276591,-0.8030356503982974,True
1001,M06,EXT3,26313,2025-03-02 03:16:03,440,2121,5.017977473664658,119.06795183110331,48.48094097300681,False,98.55,1.02,5.629041425213281,0.04167905686993689,False
1003,M04,EXT4,26314,2025-03-02 18:30:31,1701,1464,5.151667409255957,120.487338689443,47.37357873762,False,98.65,1.004,5.687089348367276,0.2505998692983128,False
1001,M02,EXT1,26315,2025-03-02 02:41:32,772,2293,5.401402133654215,120.08748500762242,49.36388027542248,False,98.55,0.988,5.8225441709291905,0.6145467196045257,False
1004,M06,EXT3,26316,2025-03-01 08:26:38,1774,64,5.064723868044639,119.8416657568642,50.21992726682362,False,98.7,1.02,5.6605150872839305,0.07564541369638302,False
1003,M01,EXT4,26317,2025-03-01 08:27:10,459,1172,5.764609966064406,119.08973885375998,48.858866032088855,False,98.65,0.98,6.137270879628647,1.1290947565965659,False
1003,M02,EXT3,26318,2025-03-01 14:50:59,1581,2943,4.829538877956861,119.11423413415226,49.26772879512899,False,98.65,0.988,5.2594812509255044,-0.2447081990661047,True
1002,M01,EXT2,26319,2025-03-01 19:45:48,526,3380,5.743069222341523,119.13515464301993,48.89434417583866,False,98.6,0.98,6.115323264971474,1.0896190338165228,False
1002,M06,EXT2,26320,2025-03-02 23:35:45,828,1429,4.9180867103970005,121.52805220179567,51.183233877763094,False,98.6,1.02,5.500099459051757,-0.1024455876882772,False
1000,M02,EXT1,26321,2025-03-02 17:06:14,1663,1935,4.9873976080027544,119.78440048101828,49.31843411142914,False,98.5,0.988,5.4134627076858015,-0.06647142059028462,True
1001,M02,EXT4,26322,2025-03-02 21:35:49,1872,3757,5.610790086638913,120.25042419687172,51.90159067457492,False,98.55,0.988,6.004346889734445,0.8788177621433422,False
1004,M02,EXT4,26323,2025-03-01 04:06:05,438,3665,4.753435440681926,120.59712476349664,49.952618822977946,False,98.7,0.988,5.178018341422721,-0.3355917667566301,True
1002,M03,EXT3,26324,2025-03-01 23:11:26,1597,3757,4.354504393744244,120.11696150516583,50.04127249103062,False,98.6,0.996,4.820731302158602,-0.9046007962714208,True
1004,M05,EXT3,26325,2025-03-01 05:01:45,230,2004,4.784456678889901,120.79468455860578,49.11428088543623,False,98.7,1.012,5.343677636475966,-0.26416930763933416,True
1003,M05,EXT4,26326,2025-03-01 16:39:18,344,173,4.840455792369342,120.05949568949698,50.65941506985517,False,98.65,1.012,5.38420598137084,-0.21519705156829952,True
1002,M06,EXT3,26327,2025-03-01 16:22:27,1547,2437,4.852414516181751,120.14860444499303,52.23569418270083,False,98.6,1.02,5.422378725841838,-0.21258951695448478,True
1002,M01,EXT3,26328,2025-03-01 03:51:08,570,1908,4.23984667453359,119.41387945935614,50.951254410579985,False,98.6,0.98,4.622007447819234,-1.1294819440387476,True
1002,M06,EXT3,26329,2025-03-01 12:41:08,1588,2409,4.697541982736348,120.8325284278552,51.64413798310779,False,98.6,1.02,5.2704426149633745,-0.42790967102946553,True
1002,M06,EXT3,26330,2025-03-02 02:45:54,435,3181,4.4412290166918735,119.88239471035364,52.24370838932407,False,98.6,1.02,5.002887771454605,-0.8070818756800023,True
1002,M06,EXT2,26331,2025-03-02 17:21:18,1575,1202,4.8442745686513495,121.27017520685156,48.96811179465343,False,98.6,1.02,5.447405319718912,-0.1771224379406358,True
1002,M06,EXT3,26332,2025-03-01 11:43:12,1108,1139,4.8374145150620596,119.61411323016685,51.800761480507695,False,98.6,1.02,5.411515038262122,-0.2279852702744978,True
1003,M01,EXT4,26333,2025-03-02 22:27:33,820,826,5.881656731742072,119.81963095332702,50.31206083969672,False,98.65,0.98,6.237735400878202,1.2776248827074919,False
1004,M02,EXT4,26334,2025-03-01 20:20:45,674,338,5.047134903283406,119.54389194509389,48.65533919635714,False,98.7,0.988,5.481010533183997,0.10239451492493895,True
1002,M06,EXT3,26335,2025-03-01 22:46:32,1758,3265,4.682863201980399,119.38891178812969,49.312164599110375,False,98.6,1.02,5.279256387109081,-0.4154190079117729,True
1002,M03,EXT4,26336,2025-03-02 08:37:40,1098,1534,4.623431913558588,119.12141260114501,49.76831749262683,False,98.6,0.996,5.09130174367779,-0.5115114627794981,True
1000,M05,EXT2,26337,2025-03-01 05:51:56,673,1720,5.951759496062681,120.76050967915087,52.27192684325925,False,98.5,1.012,6.491008710361649,1.3528005977007764,False
1000,M01,EXT2,26338,2025-03-02 09:35:52,1911,2268,5.9242308782068385,119.90244130144784,50.177223454377156,False,98.5,0.98,6.279309470789806,1.3830075879322394,False
1000,M06,EXT2,26339,2025-03-01 10:31:34,818,1798,3.3400633152187864,119.26055940337275,46.01360277794507,False,98.5,1.02,3.9422258331881226,-2.3786535877613835,False
1003,M02,EXT2,26340,2025-03-02 11:59:35,1231,976,5.246514607836587,119.19044259434557,48.2575363117497,False,98.65,0.988,5.68143397378246,0.39445618955753703,False
1000,M04,EXT4,26341,2025-03-02 22:10:06,1326,2136,5.42140766527065,120.62744518976767,50.455097087831724,False,98.5,1.004,5.925464121169902,0.5831129259914665,False
1001,M05,EXT3,26342,2025-03-02 01:03:25,15,412,6.304093101377492,120.77990076743522,50.57079801331861,False,98.55,1.012,6.865291742699237,1.8885902482849293,False
1004,M03,EXT3,26343,2025-03-02 16:12:15,372,3331,4.094462395663995,119.90388986845892,51.51064056241409,False,98.7,0.996,4.548090566079694,-1.2993545442956602,True
1002,M06,EXT1,26344,2025-03-01 17:27:33,1842,2297,5.33960770006316,119.18451688353623,48.387072585773694,False,98.6,1.02,5.9585717136895315,0.5472901198860453,False
1001,M05,EXT3,26345,2025-03-01 20:39:39,689,3914,5.346624589875343,120.2951375769655,51.2385140627085,False,98.55,1.012,5.889576322639237,0.49636567482844773,False
1002,M06,EXT3,26346,2025-03-01 00:24:57,1073,3101,4.50689974767959,120.52606397718347,49.963903565091584,False,98.6,1.02,5.093125926269248,-0.679198561530457,True
1002,M06,EXT3,26347,2025-03-01 07:03:56,1805,2895,4.895115519847055,120.81569400498283,49.72993997643901,False,98.6,1.02,5.491492442484319,-0.11464324183850907,True
1000,M05,EXT1,26348,2025-03-02 02:56:20,57,2095,4.795132329565226,120.07413312738052,47.224056678282984,False,98.5,1.012,5.3715864639357855,-0.23093681193347787,True
1000,M01,EXT1,26349,2025-03-01 15:32:47,1202,2761,5.910180482603546,120.10315646040033,48.411624210552574,False,98.5,0.98,6.28284295568806,1.388171345720717,False
1003,M06,EXT4,26350,2025-03-01 10:43:51,1458,3897,5.072228834214028,119.9690338856595,47.21330571835041,False,98.65,1.02,5.698327692571134,0.13741939336240225,False
1002,M01,EXT2,26351,2025-03-01 06:55:32,2017,194,6.000811691858579,120.55914876495412,47.745023134645116,False,98.6,0.98,6.379174231301885,1.4817075194983036,False
1001,M01,EXT2,26352,2025-03-01 05:08:21,674,3563,4.850103904510122,119.03943497883826,46.8008926495395,False,98.55,0.98,5.260243078454432,-0.1711020117010706,True
1004,M04,EXT3,26353,2025-03-01 19:55:12,300,2100,4.148700454315276,119.43267488191583,48.95893780171656,False,98.7,1.004,4.664695520603303,-1.251938868055622,True
1003,M01,EXT1,26354,2025-03-01 19:18:25,814,2037,5.146614692007402,119.35937968138177,52.883578768467096,False,98.65,0.98,5.4921933262362765,0.17539041236648154,True
1002,M03,EXT4,26355,2025-03-02 03:25:13,105,1003,4.625120642621851,120.36436674813632,51.002146153905926,False,98.6,0.996,5.08069478435846,-0.5269214334540502,True
1001,M04,EXT3,26356,2025-03-01 23:33:53,950,3538,5.109979170659742,119.74172421797802,49.2900289772286,False,98.55,1.004,5.624989196411007,0.1619882065530089,False
1004,M01,EXT4,26357,2025-03-02 10:48:44,38,1662,5.119453747186044,119.98603316768742,49.570287290386375,False,98.7,0.98,5.498535856796536,0.1549400186211836,True
1004,M06,EXT1,26358,2025-03-01 05:23:24,1765,1322,4.268626780225365,119.13978906564982,50.80977912262725,False,98.7,1.02,4.8424795687790745,-1.0456650584745013,True
1003,M03,EXT3,26359,2025-03-02 07:11:23,737,1940,5.0027337905342515,119.53778101837759,48.23923553582258,False,98.65,0.996,5.484814069435322,0.06235265657079877,True
1002,M02,EXT3,26360,2025-03-02 20:33:56,122,1504,4.581760861030878,119.20858930634863,48.87420923433751,False,98.6,0.988,5.018070543463253,-0.5834652727355781,True
1003,M04,EXT1,26361,2025-03-02 23:20:31,569,3109,5.166492151760059,119.3759073052595,50.731233436435254,False,98.65,1.004,5.668262536665289,0.22450403381639,False
1004,M03,EXT3,26362,2025-03-01 12:42:08,726,3671,4.62478193544421,120.50971765397372,50.57135610575419,False,98.7,0.996,5.085644100889121,-0.5202455067822932,True
1003,M05,EXT3,26363,2025-03-01 20:37:15,954,950,6.714909753214793,120.55041126336768,50.658412152882185,False,98.65,1.012,7.2811635392662035,2.4656616749029583,False
1000,M03,EXT3,26364,2025-03-02 06:38:48,1413,887,6.338781470455902,118.92538576598146,50.155427990248825,False,98.5,0.996,6.7949382817912,1.9032728515891166,False
1002,M04,EXT1,26365,2025-03-02 23:21:39,716,1443,5.248057564592768,120.22329558898332,53.84603245646541,False,98.6,1.004,5.7183796289882265,0.3236220865622908,False
1003,M05,EXT3,26366,2025-03-02 15:37:59,656,2688,5.802729282705708,120.86822666923665,50.03360019114276,False,98.65,1.012,6.364360000163812,1.1699970681579959,False
1003,M01,EXT2,26367,2025-03-02 01:49:49,227,72,5.185078991187154,121.04735296955022,47.7485116845203,False,98.65,0.98,5.5802119968551125,0.3055201744409675,False
1004,M04,EXT1,26368,2025-03-02 09:55:12,332,588,5.201972983478238,120.06015851483876,47.217809313809575,False,98.7,1.004,5.739662069901502,0.3175972803581801,False
1002,M04,EXT1,26369,2025-03-02 07:37:10,1074,3577,5.2656626207275785,119.42591963324416,48.58600475967986,False,98.6,1.004,5.7888657834233035,0.42585430434826693,False
1000,M02,EXT3,26370,2025-03-01 07:13:32,1896,3579,4.254773182958562,120.6168791046113,53.921184584070765,False,98.5,0.988,4.644154601072441,-1.18793209622037,True
1004,M02,EXT1,26371,2025-03-01 11:04:39,295,3615,4.520328648272132,118.39797439078183,51.38640353857363,False,98.7,0.988,4.933543037531759,-0.6889897493638472,True
1002,M02,EXT4,26372,2025-03-01 00:06:37,1620,2957,5.075980529428634,120.54374166779355,49.18165245160247,False,98.6,0.988,5.503322036853658,0.13124803053930004,False
1003,M03,EXT4,26373,2025-03-02 06:52:23,1423,1388,4.18557370777868,121.73588749373678,50.076952741800405,False,98.65,0.996,4.652618963639233,-1.1315794541916029,True
1003,M01,EXT1,26374,2025-03-02 00:29:04,362,3712,5.175604169616532,121.19183648280219,48.94773997686492,False,98.65,0.98,5.559174234450926,0.274417239154752,False
1004,M02,EXT4,26375,2025-03-01 09:22:06,85,1214,6.929140350068697,118.79717811903414,51.94395340126349,False,98.7,0.988,7.3079404062633895,2.7432883853302497,False
1001,M01,EXT2,26376,2025-03-02 17:50:30,133,1631,5.746053284902996,120.21622052469728,47.43779049715051,False,98.55,0.98,6.132031872332861,1.122591815581959,False
1002,M02,EXT3,26377,2025-03-02 23:48:09,1200,802,5.486160184738968,120.76796672835614,50.376701923767214,False,98.6,0.988,5.89677244751528,0.7107500959818585,False
1004,M02,EXT3,26378,2025-03-02 11:43:25,917,906,4.596093851773183,119.1472376841049,51.13774816842489,False,98.7,0.988,5.010855773647867,-0.5772313650263333,True
1004,M02,EXT2,26379,2025-03-02 05:43:46,745,1505,5.593394922459561,119.08889234848748,51.078811738018196,False,98.7,0.988,5.996771523418427,0.8479458673741896,False
1001,M06,EXT3,26380,2025-03-02 14:32:50,909,3894,5.770958757970149,120.39961147264107,47.5486750880078,False,98.55,1.02,6.406591447231873,1.1292982512343839,False
1000,M02,EXT3,26381,2025-03-02 20:35:30,1902,543,6.040294048239986,119.43265406873101,52.092875264445794,False,98.5,0.988,6.426312912048381,1.4100133125510965,False
1002,M03,EXT4,26382,2025-03-02 03:18:03,919,2843,5.788076942362264,118.98039452389666,50.252310293314,False,98.6,0.996,6.246467624071408,1.166733150515906,False
1002,M04,EXT4,26383,2025-03-02 10:13:20,258,483,4.220888070145347,119.1345278743752,47.86487638156435,False,98.6,1.004,4.747152263555022,-1.0850336748201987,True
1000,M02,EXT3,26384,2025-03-02 12:30:53,1949,2503,4.887122895968386,119.12268071422814,49.59743095100853,False,98.5,0.988,5.311634803420802,-0.21491128406414653,True
1002,M01,EXT2,26385,2025-03-01 11:28:44,1647,1848,5.067872617132923,119.52904612789072,48.99838449445981,False,98.6,0.98,5.452610996744558,0.10481365938238381,True
1000,M04,EXT2,26386,2025-03-01 20:03:08,294,619,4.528317539454513,119.08142871529044,49.92866249587709,False,98.5,1.004,5.034087038153725,-0.7193447922658184,True
1001,M01,EXT1,26387,2025-03-02 12:42:22,368,1244,4.406954583889582,119.16116634559906,48.49460287019508,False,98.55,0.98,4.809358384083878,-0.8401938261628701,True
1002,M04,EXT4,26388,2025-03-01 03:57:17,40,3151,6.075981230734076,120.41216761481716,50.7130946073101,False,98.6,1.004,6.581069685799619,1.5748567223086951,False
1000,M01,EXT4,26389,2025-03-02 11:25:21,1733,2836,4.102110778495134,120.47460554859686,47.787728424714466,False,98.5,0.98,4.517048824363029,-1.1923216975586781,True
1001,M03,EXT3,26390,2025-03-02 09:38:40,349,4014,4.149581737398534,120.64720204449843,49.22532326014973,False,98.55,0.996,4.624257190777849,-1.246994344424502,True
1001,M02,EXT2,26391,2025-03-01 07:47:04,1693,2092,4.59586871671904,119.18719223153823,50.059424889461226,False,98.55,0.988,5.019805174210535,-0.5523262124589702,True
1002,M03,EXT2,26392,2025-03-01 08:57:06,1161,297,4.88350650484542,119.47559349338542,52.189021007085465,False,98.6,0.996,5.326225829595468,-0.17020976021332895,True
1000,M01,EXT3,26393,2025-03-02 17:56:41,1814,1122,3.743760534757773,119.75953406154639,49.45264159719696,False,98.5,0.98,4.149549436410087,-1.7293772903929276,False
1004,M02,EXT1,26394,2025-03-01 10:32:35,59,2059,5.080759520101818,121.32067581840096,51.33752921585228,False,98.7,0.988,5.4877316172079755,0.11211008740692273,True
1003,M03,EXT2,26395,2025-03-01 10:24:01,1618,301,6.643225034995364,119.54827760995813,49.38838227035977,False,98.65,0.996,7.1072978474426,2.3900946346985075,False
1000,M02,EXT3,26396,2025-03-02 14:24:47,57,3824,5.441034436848902,119.7934858035359,50.02936855071023,False,98.5,0.988,5.854631862325698,0.5766439371921939,False
1003,M05,EXT3,26397,2025-03-01 19:25:46,1801,391,3.7389779393911526,119.37815901169546,53.14505815739127,False,98.65,1.012,4.244355686111047,-1.826080541396286,False
1002,M03,EXT1,26398,2025-03-02 10:44:29,834,1719,4.842825370532358,121.05280534442024,49.93026591280921,False,98.6,0.996,5.308204620558649,-0.1963912788198225,True
1002,M02,EXT1,26399,2025-03-02 13:50:06,1271,2976,4.952751688551378,119.2058187877897,50.47225872160413,False,98.6,0.988,5.368820752119312,-0.06685513620326716,True
1004,M02,EXT3,26400,2025-03-02 07:37:40,1586,1886,4.241548636274014,120.45979747651126,50.028713930209676,False,98.7,0.988,4.671522359008254,-1.0677502119457054,True
1000,M04,EXT1,26401,2025-03-01 22:31:43,224,3882,5.186055017154414,118.81738565219271,50.44478305207849,False,98.5,1.004,5.689273615380164,0.23799731430891435,False
1003,M05,EXT3,26402,2025-03-02 23:45:26,1131,1759,4.288240307380427,119.46509384775092,51.27074048698502,False,98.65,1.012,4.819177297340704,-1.0137189119990413,True
1003,M03,EXT3,26403,2025-03-02 20:56:55,194,216,4.521294376180589,119.76871144379058,54.05111943643406,False,98.65,0.996,4.947414049088984,-0.7086433948924928,True
1003,M01,EXT3,26404,2025-03-02 02:15:15,906,2740,4.209762671939872,120.63075888628377,52.693478603270634,False,98.65,0.98,4.575941328189023,-1.179227348477614,True
1002,M01,EXT2,26405,2025-03-02 06:21:06,968,1348,4.89128384444963,119.54592094639595,51.38697156713906,False,98.6,0.98,5.256145846202674,-0.1871379845192962,True
